Latitude	Longitude	Hash	Lithology	Age	Age Uncert	Unparsed Lithology
34.69653	135.17236	34.69653;135.17236	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
34.71275	135.19658	34.71275;135.19658	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
34.7175	135.20878	34.7175;135.20878	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
34.72925	135.21917	34.72925;135.21917	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
34.74311	135.24794	34.74311;135.24794	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
34.75439	135.258	34.75439;135.258	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
34.77208	135.28153	34.77208;135.28153	rhyolite, volc, ign, 	84.015	61.0	intermediate-felsic volcanic rocks | mesozoic-cenozoic volcanic and intrusive rocks | 
-43.38001	170.13082	-43.38001;170.13082	siliciclast, shale, sed, 	2.58	NaN	unconsolidated sand, gravel and mud | cenozoic sedimentary rocks | 
-43.47917	169.99665	-43.47917;169.99665	siliciclast, shale, sed, 	2.58	NaN	unconsolidated sand, gravel and mud | cenozoic sedimentary rocks | 
-43.39664	170.40167	-43.39664;170.40167	shale, sed, basalt, volc, gabbro, ign, met, 	250.1	49.0	metawacke; greenschist/almandine amphibolite grade metasedimentary/metavolcanic schist | paleozoic-mesozoic crystalline metamorphic rocks | 
-42.98832	170.99583	-42.98832;170.99583	siliciclast, shale, sed, 	2.58	NaN	unconsolidated sand, gravel and mud | cenozoic sedimentary rocks | 
-43.57664	169.80826	-43.57664;169.80826	siliciclast, shale, sed, 	2.58	NaN	unconsolidated sand, gravel and mud | cenozoic sedimentary rocks | 
-43.01498	171.0117	-43.01498;171.0117	siliciclast, shale, sed, 	2.58	NaN	unconsolidated sand, gravel and mud | cenozoic sedimentary rocks | 
-43.29332	170.41328	-43.29332;170.41328	siliciclast, shale, sed, 	2.58	NaN	unconsolidated sand, gravel and mud | cenozoic sedimentary rocks | 
27.0208	89.5632	27.0208;89.5632	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.6388	89.81907	27.6388;89.81907	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
26.94201	89.59493	26.94201;89.59493	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
26.95048	89.59492	26.95048;89.59492	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
26.87796	89.59658	26.87796;89.59658	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
27.58958	89.85074	27.58958;89.85074	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.53044	89.79832	27.53044;89.79832	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.18787	89.56405	27.18787;89.56405	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.4814	89.8846	27.4814;89.8846	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
27.0591	89.58194	27.0591;89.58194	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.8863	89.73825	27.8863;89.73825	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.7212	89.758	27.7212;89.758	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.68288	89.91162	27.68288;89.91162	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.63314	89.80171	27.63314;89.80171	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.57621	89.63486	27.57621;89.63486	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.8944	89.7424	27.8944;89.7424	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.88957	89.73071	27.88957;89.73071	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.54387	89.659	27.54387;89.659	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.5041	89.6331	27.5041;89.6331	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.8512	89.72744	27.8512;89.72744	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.84265	89.71218	27.84265;89.71218	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.49714	89.43738	27.49714;89.43738	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.44538	89.4431	27.44538;89.4431	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
26.84371	89.58159	26.84371;89.58159	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
26.83041	89.58818	26.83041;89.58818	sed, 	769.4	231.0	sedimentary rocks | neoproterozoic sedimentary rocks | 
27.4223	89.3622	27.4223;89.3622	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.4232	89.6468	27.4232;89.6468	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.3945	89.6169	27.3945;89.6169	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.3196	89.56492	27.3196;89.56492	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.23363	89.48406	27.23363;89.48406	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.2338	89.52904	27.2338;89.52904	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.6595	89.87328	27.6595;89.87328	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
-53.64189	-70.95819	-53.64189;-70.95819	siliciclast, shale, carb, sed, 	73.79	71.0	marl,shale,sandstone | mesozoic-cenozoic sedimentary rocks | 
-53.14394	-70.985	-53.14394;-70.985	siliciclast, shale, carb, sed, 	73.79	71.0	marl,shale,sandstone | mesozoic-cenozoic sedimentary rocks | 
-51.62517	-69.61575	-51.62517;-69.61575	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-51.41122	-70.19406	-51.41122;-70.19406	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-51.01956	-70.79489	-51.01956;-70.79489	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-50.2685	-71.89019	-50.2685;-71.89019	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-49.80864	-72.05294	-49.80864;-72.05294	sed, 	2.58	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
-51.06861	-73.00172	-51.06861;-73.00172	siliciclast, shale, carb, sed, 	73.79	71.0	marl,shale,sandstone | mesozoic-cenozoic sedimentary rocks | 
33.30217	88.58672	33.30217;88.58672	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
32.96045	88.89255	32.96045;88.89255	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
35.63005	94.20644	35.63005;94.20644	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
35.87476	94.56112	35.87476;94.56112	sed, 	275.40099999999995	23.0	sedimentary rocks | paleozoic sedimentary rocks | 
36.41309	94.82047	36.41309;94.82047	plut, ign, 	335.551	84.0	intrusive igneous rocks | paleozoic intrusive rocks | 
36.00065	94.82861	36.00065;94.82861	rhyolite, volc, ign, 	448.84999999999997	90.0	intermediate-felsic volcanic rocks | paleozoic volcanic and intrusive rocks | 
35.92921	94.83344	35.92921;94.83344	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
35.89357	94.43317	35.89357;94.43317	sed, 	275.40099999999995	23.0	sedimentary rocks | paleozoic sedimentary rocks | 
35.89138	94.35367	35.89138;94.35367	sed, 	275.40099999999995	23.0	sedimentary rocks | paleozoic sedimentary rocks | 
35.74764	94.32298	35.74764;94.32298	sed, 	275.40099999999995	23.0	sedimentary rocks | paleozoic sedimentary rocks | 
35.30751	93.30297	35.30751;93.30297	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
34.8858	92.93541	34.8858;92.93541	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
34.58709	92.74395	34.58709;92.74395	sed, 	275.40099999999995	23.0	sedimentary rocks | paleozoic sedimentary rocks | 
33.86579	92.36518	33.86579;92.36518	sed, 	44.515	21.0	sedimentary rocks | cenozoic sedimentary rocks | 
33.14532	91.86529	33.14532;91.86529	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
32.3159	91.72625	32.3159;91.72625	plut, ign, 	133.65	68.0	intrusive igneous rocks | mesozoic intrusive rocks | 
36.62043	-80.77801	36.62043;-80.77801	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.44725	-80.84733	36.44725;-80.84733	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.46884	-80.8306	36.46884;-80.8306	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.47467	-80.85812	36.47467;-80.85812	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.4747	-80.85652	36.4747;-80.85652	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.53884	-80.85885	36.53884;-80.85885	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.56393	-80.80145	36.56393;-80.80145	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.61651	-80.79087	36.61651;-80.79087	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
35.33222	-82.39135	35.33222;-82.39135	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.35807	-82.40551	35.35807;-82.40551	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.32133	-82.32481	35.32133;-82.32481	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.2889	-82.2911	35.2889;-82.2911	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.31295	-82.21891	35.31295;-82.21891	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.2864	-82.24468	35.2864;-82.24468	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.3438	-82.1823	35.3438;-82.1823	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.54387	-82.38315	35.54387;-82.38315	sed, volc, ign, met, 	1300.0	300.0	paragneiss; paragneiss/metavolcanic gneiss | mesoproterozoic crystalline metamorphic rocks | 
35.54811	-82.31145	35.54811;-82.31145	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.62381	-82.3306	35.62381;-82.3306	sed, volc, ign, met, 	1300.0	300.0	paragneiss; paragneiss/metavolcanic gneiss | mesoproterozoic crystalline metamorphic rocks | 
35.6363	-82.21889	35.6363;-82.21889	volc, ign, 	769.4	231.0	volcanic rocks | neoproterozoic volcanic rocks | 
35.62551	-82.17651	35.62551;-82.17651	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.58545	-82.16132	35.58545;-82.16132	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.56987	-82.21519	35.56987;-82.21519	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.5256	-82.16718	35.5256;-82.16718	sed, rhyolite, volc, gabbro, ign, met, 	625.951	374.0	felsic paragneiss; amphibolite grade paragneiss/metavolcanic gneiss | precambrian-phanerozoic crystalline metamorphic rocks | 
35.54562	-82.40478	35.54562;-82.40478	sed, volc, ign, met, 	1300.0	300.0	paragneiss; paragneiss/metavolcanic gneiss | mesoproterozoic crystalline metamorphic rocks | 
36.71738	-80.43087	36.71738;-80.43087	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.77222	-80.46319	36.77222;-80.46319	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.75299	-80.37309	36.75299;-80.37309	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.7863	-80.29811	36.7863;-80.29811	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.72733	-80.22566	36.72733;-80.22566	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.65882	-80.17972	36.65882;-80.17972	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.66549	-80.33718	36.66549;-80.33718	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
36.61555	-80.45067	36.61555;-80.45067	sed, volc, ign, met, 	742.7	257.0	metasedimentary/metavolcanic schist | precambrian-phanerozoic sedimentary and volcanic rocks | 
12.29129	77.16994	12.29129;77.16994	plut, ign, 	2050.0	450.0	intrusive igneous rocks | paleoproterozoic intrusive rocks | 
12.28137	77.43655	12.28137;77.43655	plut, ign, 	2050.0	450.0	intrusive igneous rocks | paleoproterozoic intrusive rocks | 
11.97386	77.67822	11.97386;77.67822	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
10.95799	78.35324	10.95799;78.35324	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
10.8388	76.02496	10.8388;76.02496	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
11.34725	76.2958	11.34725;76.2958	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.41133	76.01161	11.41133;76.01161	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.39218	76.01241	11.39218;76.01241	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.1505	76.35908	11.1505;76.35908	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.72131	75.80997	11.72131;75.80997	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.69046	75.79823	11.69046;75.79823	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.69801	75.80827	11.69801;75.80827	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.63555	75.80739	11.63555;75.80739	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.70467	75.68467	11.70467;75.68467	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.76514	75.74997	11.76514;75.74997	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
10.92381	76.57325	10.92381;76.57325	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.08873	75.75163	12.08873;75.75163	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.12635	75.78657	12.12635;75.78657	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
11.90461	75.74242	11.90461;75.74242	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
11.86798	75.88987	11.86798;75.88987	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
12.03217	75.9357	12.03217;75.9357	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.28136	75.36741	12.28136;75.36741	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
12.32379	75.29991	12.32379;75.29991	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
12.48042	75.57942	12.48042;75.57942	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.58548	75.50316	12.58548;75.50316	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.44715	75.41915	12.44715;75.41915	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
10.96462	76.55488	10.96462;76.55488	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.87712	75.04166	12.87712;75.04166	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.70978	75.47076	12.70978;75.47076	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.75637	75.43993	12.75637;75.43993	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.83802	75.26657	12.83802;75.26657	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.88386	75.4174	12.88386;75.4174	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.93042	75.40654	12.93042;75.40654	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
12.96379	75.36576	12.96379;75.36576	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
13.04803	75.21406	13.04803;75.21406	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
13.46133	74.83159	13.46133;74.83159	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
13.47466	75.03654	13.47466;75.03654	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
10.75134	76.43493	10.75134;76.43493	plut, ign, 	2500.0	NaN	intrusive igneous rocks | archean intrusive rocks | 
13.50709	75.01988	13.50709;75.01988	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
13.21046	75.10657	13.21046;75.10657	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
13.24294	75.09742	13.24294;75.09742	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
13.35466	75.01249	13.35466;75.01249	met, 	2500.0	NaN	crystalline metamorphic rocks | archean crystalline metamorphic rocks | 
