Latitude	Longitude	Precipitation_mm_yr
44.16319	-123.6057	2229.4
35.61075	-83.93569	1613.6
35.61075	-83.93569	1613.6
35.74933	-83.11513	1428.2
35.74933	-83.11513	1428.2
35.73567	-83.13031	1522.0
35.73567	-83.13031	1522.0
35.6685	-83.07073	1448.9
35.6685	-83.07073	1448.9
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.5052	-83.30118	1400.8
35.51638	-83.30553	1421.5
35.51638	-83.30553	1421.5
35.52051	-83.30801	1437.3
35.52051	-83.30801	1437.3
35.55838	-83.31192	1446.8
35.55838	-83.31192	1446.8
35.56723	-83.33607	1577.6
35.56723	-83.33607	1577.6
35.58721	-83.35952	1659.7
35.58721	-83.35952	1659.7
35.60153	-83.41282	1751.2
35.60153	-83.41282	1751.2
35.60153	-83.41282	1751.2
35.60153	-83.41282	1751.2
35.75378	-83.2055	1457.0
35.75378	-83.2055	1457.0
35.46422	-83.43402	1409.6
35.46422	-83.43402	1409.6
35.4867	-83.77402	1516.8
35.46969	-83.56599	1487.4
35.47574	-83.72435	1387.5
35.73762	-83.41504	1271.0
35.73762	-83.41504	1271.0
35.66123	-83.70703	1248.9
35.66123	-83.70703	1248.9
35.5993	-83.51411	1721.6
35.5993	-83.51411	1721.6
35.5993	-83.51411	1721.6
35.5993	-83.51411	1721.6
35.5993	-83.51411	1721.6
35.59832	-83.51538	1721.6
35.59832	-83.51538	1721.6
35.59832	-83.51538	1721.6
35.59832	-83.51538	1721.6
35.61607	-83.52922	1646.2
35.6187	-83.53951	1606.7
35.65324	-83.58207	1474.7
35.66382	-83.59849	1446.4
35.66382	-83.59849	1446.4
35.66382	-83.59849	1446.4
35.66382	-83.59849	1446.4
35.65934	-83.70919	1256.8
35.65934	-83.70919	1256.8
35.45808	-83.5276	1369.3
35.45808	-83.5276	1369.3
35.49942	-83.93369	1384.1
35.61015	-83.25489	1677.9
35.61015	-83.25489	1677.9
35.58436	-83.23793	1571.7
35.58436	-83.23793	1571.7
35.58032	-83.26371	1494.3
35.58032	-83.26371	1494.3
35.51699	-83.29485	1396.7
35.51699	-83.29485	1396.7
35.56056	-83.24655	1455.0
35.62869	-83.19338	1703.8
35.62869	-83.19338	1703.8
35.62896	-83.19401	1703.8
35.62896	-83.19401	1703.8
35.62309	-83.1988	1689.3
35.62309	-83.1988	1689.3
35.62235	-83.21173	1669.8
35.62235	-83.21173	1669.8
35.61811	-83.20808	1672.1
35.61811	-83.20808	1672.1
35.61298	-83.21333	1648.9
35.61298	-83.21333	1648.9
35.6077	-83.22433	1643.1
35.6077	-83.22433	1643.1
35.46708	-83.87813	1392.2
35.68764	-83.5355	1380.9
35.68764	-83.5355	1380.9
36.4026	137.8134	1941.0
36.4026	137.8134	1941.0
36.405	137.8199	1825.6
36.405	137.8199	1825.6
36.4033	137.8091	1941.0
36.4033	137.8091	1941.0
36.4041	137.7725	2593.3
36.4041	137.7725	2593.3
36.405	137.7725	2593.3
36.405	137.7725	2593.3
36.4074	137.775	2467.8
36.4074	137.775	2467.8
36.4092	137.7758	2514.0
36.4092	137.7758	2514.0
36.406	137.7866	2323.8
36.406	137.7866	2323.8
36.4075	137.7925	2178.4
36.4075	137.7925	2178.4
36.4066	137.8076	2056.5
36.4066	137.8076	2056.5
36.5192	137.7817	2359.9
36.5192	137.7817	2359.9
36.4934	137.74	2643.7
36.4934	137.74	2643.7
36.4868	137.7042	2731.1
36.4868	137.7042	2731.1
36.4784	137.6766	2889.2
36.4775	137.6842	2829.7
-13.61574	-75.72083	235.3
-13.51833	-75.64835	419.5
-13.51248	-75.65332	410.9
-13.52166	-75.675	367.9
-13.54162	-75.67745	333.1
-13.56581	-75.7066	274.4
-13.57582	-75.7067	267.9
51.48768	8.46075	1009.2
51.47452	8.75096	961.4
51.49134	8.74548	954.4
48.55179	8.15817	1754.2
48.13208	8.25371	1371.1
48.10637	8.21294	1659.9
48.11765	8.20855	1604.0
48.18631	8.22756	1304.1
48.21471	8.24828	1184.6
48.23992	8.21406	1315.7
51.4689	8.34346	983.0
51.47872	8.19019	1018.1
51.45691	8.15285	1088.3
51.4779	8.38754	968.6
48.58476	8.12674	1619.9
48.5782	8.19606	1884.7
48.59712	8.17339	1808.7
48.20965	8.23038	1259.3
51.45726	8.43524	1015.7
51.48358	8.44678	999.5
51.43122	8.34831	1091.5
51.4916	8.30861	993.5
51.48546	8.41872	989.3
51.48783	8.35613	967.9
48.56878	8.16214	1762.2
48.56933	8.14084	1692.3
48.13191	8.22838	1504.8
48.20725	8.29701	1337.5
48.56424	8.2197	1923.0
48.15036	8.23972	1339.4
48.56877	8.16108	1762.2
48.58928	8.16393	1764.3
48.23426	8.21309	1315.7
42.3191	8.97094	1007.5
42.43659	8.99171	1021.4
42.44576	9.47089	876.1
42.11587	9.48672	762.4
42.43833	9.20752	786.9
42.4825	9.18506	729.7
42.50914	9.16177	710.0
42.51329	9.17424	706.3
42.43489	9.22424	777.6
42.30576	9.1459	947.4
42.29002	9.1309	977.9
42.47503	9.2192	760.9
42.51833	9.44091	802.1
42.413	9.254	876.0
42.61409	9.44	738.5
42.23088	9.43835	856.1
43.93161	4.74913	698.3
44.82496	4.79415	1015.4
44.2868	4.60004	815.5
44.13922	4.68083	766.4
43.93418	4.56239	715.3
43.48331	3.44416	707.0
42.74584	2.96663	668.2
42.73744	2.98085	670.3
42.60919	3.01503	666.6
46.17504	6.24085	1168.9
45.01829	4.93916	896.4
43.6617	5.5624	641.1
45.8425	5.97167	1181.1
45.59085	5.63329	1027.4
47.65575	-121.29278	2493.0
47.7136	-121.16827	2274.6
47.82136	-120.42233	768.5
47.81862	-121.55505	2449.3
47.83662	-121.65927	2212.1
47.73679	-120.3687	510.7
47.66318	-120.25063	331.7
47.84253	-120.66484	1173.5
47.76936	-120.8021	1405.1
47.6877	-120.73908	1082.4
47.54321	-120.71663	876.8
47.54838	-120.61075	621.5
47.80314	-121.29334	2725.7
47.98299	8.24205	1667.3
47.96126	8.25311	1649.9
47.94826	8.36682	1238.7
47.96667	8.36667	1240.6
47.84823	8.45369	1004.4
47.93909	8.20066	1521.6
47.87382	8.25943	1279.4
47.86904	8.26204	1279.4
47.86056	8.2535	1309.9
47.86469	8.22278	1435.1
47.90512	8.2181	1407.0
47.86691	8.28116	1239.1
47.84252	8.32091	1154.7
47.85907	8.2761	1226.8
47.87951	8.16265	1535.1
30.48643	79.48586	1871.1
30.52567	79.50867	1657.5
30.37969	79.32259	1647.5
30.29417	79.30163	1445.6
30.28982	79.28019	1388.7
30.61371	78.3152	1627.0
30.67378	78.35484	1543.3
30.6876	78.35824	1502.1
30.73613	78.34841	1595.3
30.74431	78.35951	1546.7
30.73894	78.40761	1708.3
30.76637	78.59114	2182.4
30.75364	78.47393	1808.2
30.23844	78.86172	1369.5
30.25828	78.93519	1326.0
30.38427	79.01658	1427.6
30.4076	79.05248	1587.8
30.49094	79.08581	1666.0
30.62341	78.997	1517.7
30.61181	79.01252	1451.0
30.59509	79.02258	1502.6
34.50487	76.63107	389.0
34.22048	77.16512	372.1
33.36409	78.3537	184.3
33.35364	78.32303	177.9
34.39152	76.77367	374.2
34.25013	77.08173	354.8
34.56111	76.58796	396.5
34.2222	77.38866	458.6
33.89008	77.78112	369.4
33.5139	78.1554	254.2
34.23742	77.11752	362.9
34.44187	76.6833	393.0
33.73002	77.96185	331.7
33.90174	77.73106	351.5
33.99396	77.63208	342.9
34.05165	77.75648	405.0
33.15995	78.60786	217.7
34.20556	77.3445	347.8
34.20299	77.34157	337.2
33.24284	78.57563	206.2
34.3022	76.98649	360.7
33.21621	78.65843	209.8
34.19841	77.50876	455.3
34.29967	77.16057	396.8
33.37267	78.26545	231.8
34.43378	76.70716	381.6
34.11829	77.70029	420.8
34.0413	77.52693	356.0
34.0471	77.53059	341.6
33.70481	77.9617	330.1
34.22492	77.45105	526.3
33.5843	78.07941	274.4
34.12088	77.41458	320.5
32.96459	78.25183	307.4
33.12427	77.87433	425.8
33.22702	77.98815	385.6
32.93547	78.26654	338.5
33.09564	78.27039	282.7
37.43033	140.75438	1733.5
37.43033	140.75438	1733.5
37.45	140.807	1548.9
37.45	140.807	1548.9
9.35951	-79.32487	3187.4
9.26687	-79.50647	3021.0
9.3683	-79.27174	3263.4
9.37064	-79.26105	3253.4
9.36911	-79.26308	3253.4
9.2958	-79.41132	2970.2
9.26935	-79.50527	3021.0
9.35461	-79.3302	3168.9
9.3312	-79.35242	3126.7
9.36337	-79.27236	3228.8
9.27083	-79.50652	3021.0
9.3595	-79.32072	3187.4
9.35716	-79.31605	3169.4
9.2438	-79.53106	2825.7
9.29418	-79.41625	2970.2
9.36527	-79.3225	3187.4
9.29255	-79.41139	2970.2
-16.82244	145.635	1873.0
-16.80162	145.61241	1795.6
-16.79252	145.64419	1961.8
-16.82663	145.65419	1930.3
-16.83255	145.68082	1976.1
-16.81582	145.68144	1991.7
-16.82244	145.635	1873.0
-16.96334	145.67748	1981.1
-16.94745	145.68918	1997.9
-16.85148	145.64882	1872.9
-16.87306	145.67125	1928.4
-16.90307	145.55784	1412.2
-16.90158	145.55168	1412.2
-16.82336	145.51287	1411.5
-16.82336	145.51287	1411.5
-28.07897	-65.90671	813.0
-28.07644	-65.90672	813.0
-28.22387	-65.88171	733.6
-27.98141	-65.93983	804.1
-28.18816	-65.77678	657.3
-28.06399	-65.81429	742.4
47.03038	8.06199	1416.4
47.03705	8.03211	1462.5
47.03046	7.98116	1560.9
46.97205	7.98629	1677.1
46.97032	7.96617	1811.6
46.98705	7.97083	1820.1
46.98705	7.97083	1820.1
46.98705	7.97083	1820.1
46.98283	8.0012	1574.0
46.99537	7.89296	1962.4
46.99038	7.88461	1917.2
46.96709	7.8921	1810.5
46.98872	7.91545	1909.8
47.00138	7.91874	1931.2
46.94785	7.88816	1619.1
46.43207	8.18967	1634.5
46.43714	8.20301	1795.1
46.49864	8.28307	2009.2
46.44779	8.20629	1832.6
46.46207	8.18543	2381.3
46.41951	8.17302	1515.1
46.52206	8.32461	2097.8
46.49047	8.26219	2036.8
46.5021	8.29303	1992.5
46.52543	8.27039	2624.1
46.52543	8.27039	2624.1
46.51135	8.30719	2105.1
46.46583	8.23545	1925.0
46.45371	8.22885	1927.6
46.44785	8.21629	1837.6
46.44193	8.19799	1863.8
46.45705	8.17043	2220.7
47.0504	12.13009	1361.2
46.8155	12.0817	766.1
46.00413	10.67814	1362.9
46.28076	11.45046	1030.1
46.8196	11.53607	762.1
46.8196	11.53607	762.1
46.8196	11.53607	762.1
46.12904	9.56937	1484.9
46.15988	9.98005	901.6
46.0783	10.35134	1146.6
46.16246	9.91247	892.5
46.06827	11.25544	1004.0
46.80053	11.58278	712.9
46.80053	11.58278	712.9
46.33317	10.24921	954.2
47.27362	12.41998	1113.2
47.27362	12.41998	1113.2
47.21373	12.17172	1216.5
46.28325	11.5054	1010.1
46.16578	9.6344	1296.1
47.25281	11.2646	856.1
47.27782	12.3767	1166.1
46.1375	11.11462	797.7
46.21993	9.45954	1319.2
46.15906	10.34916	1046.9
46.90214	11.47359	761.1
47.14883	10.74058	973.7
46.59811	10.82564	651.9
46.64895	10.97801	632.3
46.08661	11.19962	933.7
46.51472	11.35445	808.2
47.08625	12.52748	1274.8
46.27433	11.45208	1061.9
47.27862	11.597	975.1
47.46017	11.99023	1267.2
47.15123	11.83178	982.3
46.67058	11.06132	725.0
27.31085	87.18962	1773.3
27.32641	87.20318	1765.0
27.36642	87.18004	1771.3
27.38698	87.15305	1753.8
27.39273	87.13433	1789.1
27.41742	87.12388	1875.6
27.46833	87.14395	1910.3
27.48301	87.16112	2038.5
27.51484	87.19109	2400.0
27.51313	87.19367	2340.2
27.54192	87.2307	2528.9
27.56546	87.25393	2644.1
27.56545	87.27294	2657.3
27.32413	87.18222	1798.5
27.21463	87.24042	1490.8
27.182	87.26398	1525.6
27.15074	87.27572	1463.4
27.12427	87.25169	1398.3
26.93022	87.31773	1687.7
26.9229	87.15467	1652.1
26.92639	87.14764	1606.9
26.51938	87.0267	1735.9
27.55362	87.30041	2879.0
27.55624	87.31426	3009.0
27.56615	87.27388	2657.3
27.59847	87.34757	3245.5
27.64135	87.34918	3561.5
27.66038	87.3566	3501.7
27.69401	87.36402	3205.5
27.7386	87.34567	2954.4
27.76971	87.37293	3637.6
27.7823	87.45012	4086.3
27.594	87.28455	3065.3
27.47617	87.15079	1987.2
45.4133	4.7272	807.1
45.3858	4.74014	807.9
45.34669	4.68158	897.9
45.2875	4.5497	950.0
45.3014	4.5558	945.0
45.23921	4.40832	991.3
45.23664	4.41171	999.9
45.20907	4.38081	938.5
45.1414	4.2942	889.2
45.10663	4.30413	915.7
45.17501	4.50079	1198.9
45.23495	4.63912	951.2
45.25416	4.77583	882.8
45.23577	4.76076	906.0
45.1424	4.80348	936.3
45.14	4.5961	1111.1
44.90079	4.80573	1125.5
44.95664	4.6658	1217.2
44.99279	4.52999	1095.5
45.0192	4.3922	1238.4
45.04335	4.50167	1096.8
45.2168	4.2108	860.8
45.0733	4.6627	999.7
45.05754	4.72413	957.1
45.06418	4.78087	987.7
45.0111	4.75585	1003.7
44.856	4.8008	1161.5
35.87504	-106.51197	555.9
35.86997	-106.52692	579.8
35.86573	-106.5978	499.4
35.89252	-106.57534	558.9
30.26963	101.52998	889.0
29.88949	101.54049	1176.8
29.42985	101.23735	1084.7
31.30011	103.52732	1202.0
29.4096	101.22626	982.4
29.37471	102.24294	1667.7
29.49864	102.1794	1648.3
29.91459	102.19338	1592.1
30.22702	102.17995	1103.6
31.55651	103.48137	804.1
31.75219	102.74055	958.2
32.21056	101.61857	683.6
31.89021	100.75012	663.4
32.19789	101.01989	777.2
31.71518	100.93065	796.1
31.77277	100.98691	827.8
31.78762	101.10573	799.6
31.77379	101.36576	739.4
31.7504	101.99754	867.3
31.41983	102.04998	780.1
30.95404	101.72013	734.1
31.01968	102.27912	487.5
30.54152	101.61892	1133.5
30.67948	101.7433	893.5
30.73122	102.00378	552.3
30.37506	102.12787	679.2
30.10472	102.05957	1115.0
30.0787	102.07318	1143.4
30.04191	100.98346	938.9
30.04016	101.21997	1104.2
29.97986	101.58042	725.0
30.33001	101.52141	936.6
29.65431	102.11022	1729.2
29.54008	102.13993	2055.7
29.34295	102.25017	1566.6
32.01824	103.2734	744.7
32.12978	102.89441	813.0
32.26927	102.49498	949.4
32.41909	100.81097	813.3
32.52989	100.67035	758.9
32.52989	100.67035	758.9
32.22021	100.38794	767.8
32.61839	101.18692	669.8
32.57764	101.08038	824.6
32.4324	101.05002	695.3
32.3404	101.22118	810.1
31.45002	100.71995	727.4
31.02616	101.076	682.7
30.31977	101.3793	1191.8
30.30896	101.42106	1185.0
30.14229	101.50967	739.8
29.76781	101.09499	918.0
29.76781	101.09499	918.0
30.04981	101.30668	1027.3
30.06005	101.35947	1272.2
29.59724	102.01874	2408.2
28.77407	102.25075	1215.3
28.39896	101.87701	1208.2
28.61799	101.89586	978.0
28.60968	101.68005	969.9
28.93393	101.53738	846.0
29.50944	101.43406	872.2
29.72383	101.51878	881.1
29.93008	101.38893	890.4
29.68657	102.20066	1671.2
31.29379	102.04927	653.1
31.02791	101.86856	707.5
39.0274	100.03659	204.3
39.1199	99.87957	253.6
39.11731	99.92561	201.2
39.01898	100.05755	200.3
39.05537	100.70921	295.3
39.05345	100.63437	231.9
39.04577	100.64857	235.8
39.22176	99.62131	220.6
39.04577	100.64857	235.8
38.94569	100.84156	261.0
38.94569	100.84156	261.0
38.95747	100.80548	270.6
39.16186	100.40447	149.6
39.19522	100.36574	136.0
39.20462	99.61058	231.3
39.09737	100.53847	175.0
39.19479	99.75655	213.1
39.19936	99.74315	217.8
39.15965	99.86374	195.8
39.14899	99.88953	202.3
39.0477	100.02346	207.4
39.0477	100.02346	207.4
39.18456	100.38186	143.0
39.12045	100.48811	174.8
38.97584	100.11342	196.0
39.20982	99.6164	225.5
39.20982	99.6164	225.5
39.82473	99.45615	90.9
39.6493	100.07283	135.1
38.79441	99.55522	491.3
38.67095	100.03636	355.5
38.67095	100.03636	355.5
39.03731	100.95157	189.1
39.07496	99.24633	529.8
39.16198	99.16952	438.7
39.25067	99.05301	470.6
39.02732	99.2867	591.9
38.85617	99.529	530.3
39.67993	97.51263	345.3
39.64302	97.66029	363.5
39.40313	97.69528	800.4
39.71642	97.22728	342.6
39.40075	97.62833	731.1
39.33897	98.81485	409.6
43.96415	-123.81087	2373.0
43.47081	-124.10495	2295.9
43.46831	-124.10419	2295.9
43.67086	-123.90506	1976.7
43.985	-123.824	2140.6
-33.27871	-69.5487	599.0
-33.28868	-69.47964	511.0
37.26445	-122.40563	766.6
37.06623	-122.22998	797.5
37.32596	-122.38671	769.6
36.97223	-122.02387	747.7
37.11276	-122.27002	769.0
-23.40253	-69.46081	7.6
-23.40253	-69.46081	7.6
-23.58914	-69.27505	14.9
-23.58914	-69.27505	14.9
-23.53593	-69.03084	19.8
-23.53593	-69.03084	19.8
-23.39499	-69.47416	7.5
-23.39499	-69.47416	7.5
-23.78561	-68.1093	93.3
-23.78561	-68.1093	93.3
-24.08922	-70.06336	5.4
-24.08922	-70.06336	5.4
-24.11996	-68.59347	63.3
-24.11996	-68.59347	63.3
-24.09586	-70.2807	9.3
-24.09586	-70.2807	9.3
27.98087	89.53026	605.5
28.0613	89.7105	626.6
28.0622	89.7119	626.6
27.88628	89.73604	772.0
27.88128	89.72519	794.3
27.71125	89.7652	828.4
27.30884	90.12523	2238.4
27.29797	90.1019	2031.5
27.24713	90.08932	1977.6
27.24795	90.20935	2601.1
27.2271	90.17019	2556.3
27.2237	90.18519	2676.4
27.03463	90.07437	2697.0
27.08047	90.07688	2401.5
27.08133	90.07521	2401.5
27.17047	90.06107	2206.6
27.18292	90.07268	2095.4
27.16879	90.06935	2131.8
27.26379	90.04603	1728.6
27.26207	90.03855	1721.6
27.26797	90.03606	1670.8
27.45628	89.90106	1110.4
27.47123	89.90023	1085.6
27.50713	89.96353	1471.8
27.44376	89.90521	1126.7
27.68118	89.95187	1237.6
27.67793	89.94693	1229.0
27.68215	89.91187	1124.1
27.84798	89.85191	1436.3
27.98878	89.99438	819.8
27.97542	90.00603	799.8
27.97712	90.00106	799.8
27.99795	89.99272	786.8
27.99961	89.9902	850.9
27.86712	89.88688	1394.3
27.85626	89.86606	1395.0
27.85043	89.87689	1393.5
27.80787	89.83602	1394.9
27.78544	89.80695	1225.6
27.6688	89.77439	838.9
27.5904	89.8704	998.1
27.58544	89.85856	1001.5
27.03463	90.07437	2697.0
27.33962	89.9152	1350.3
27.35543	89.91356	1229.8
27.52379	89.87022	1024.6
27.52134	89.83272	1141.1
27.50796	89.79188	1313.2
27.47379	90.16773	2402.6
28.37416	84.2871	3674.4
28.37416	84.2871	3674.4
28.37416	84.2871	3674.4
28.37416	84.2871	3674.4
28.37416	84.2871	3674.4
28.37583	84.28794	3630.2
28.37583	84.28794	3630.2
28.37583	84.28794	3630.2
28.37583	84.28794	3630.2
28.37583	84.28794	3630.2
28.37583	84.28794	3630.2
28.37083	84.2921	3516.3
28.37083	84.2921	3516.3
28.37083	84.2921	3516.3
28.37083	84.2921	3516.3
28.37083	84.2921	3516.3
28.37165	84.29627	3516.3
28.37165	84.29627	3516.3
28.37165	84.29627	3516.3
28.37165	84.29627	3516.3
28.37165	84.29627	3516.3
28.37165	84.29627	3516.3
28.33498	84.3321	2942.3
28.33498	84.3321	2942.3
28.33498	84.3321	2942.3
28.33498	84.3321	2942.3
28.33498	84.3321	2942.3
28.33498	84.3321	2942.3
-32.22999	137.93244	313.8
-32.1172	137.95466	309.8
-32.15032	137.94834	311.6
-32.15032	137.94834	311.6
-32.15106	137.95021	323.0
-30.19202	139.41408	217.7
31.37552	86.72948	495.6
31.37881	86.72699	495.6
31.30889	86.79038	512.0
31.3158	86.7855	512.0
31.31965	86.78115	481.0
31.34229	86.76447	486.9
31.35472	86.75037	487.8
-18.57875	-69.95542	88.3
-19.41209	-69.62037	74.0
-11.91792	-76.62041	454.1
-10.72032	-77.7695	53.1
-18.11956	-70.32789	37.2
-16.22554	-73.61792	48.5
-15.84623	-74.26124	103.2
-15.67297	-74.5229	93.5
-15.62848	-74.63544	97.8
-14.64706	-75.24246	28.4
-14.3454	-75.68553	18.6
-13.46536	-76.12961	33.7
-13.32207	-76.24213	26.4
-13.12538	-76.39656	29.0
-12.66625	-76.65125	43.3
-12.50288	-76.73876	51.9
-12.25049	-76.89202	45.2
-11.60623	-77.23951	36.3
-11.07126	-77.58622	35.1
-10.84122	-77.6954	49.2
-10.6529	-77.83204	49.0
-8.95954	-78.62119	29.2
-8.42289	-78.78376	106.1
-8.1404	-79.00793	81.3
-17.82458	-70.50623	27.9
-7.32374	-79.48124	73.9
-6.97959	-79.63122	75.1
-6.45796	-79.85041	168.3
-6.78709	-79.60459	133.6
-7.82704	-79.17539	88.1
-9.26125	-78.43209	56.2
-9.4796	-78.2954	81.9
-9.48547	-78.27372	99.8
-9.9354	-78.21876	47.9
-10.07877	-78.15294	49.4
-11.79125	-76.99454	88.5
-17.90625	-70.95876	20.7
-17.28671	-70.98964	65.6
-17.02958	-71.69041	41.8
-16.58541	-72.73209	48.0
-16.71961	-72.41875	49.2
-16.42206	-73.11291	52.1
37.45231	140.80595	1548.9
37.46286	140.92022	1463.0
37.65601	140.89542	1517.1
37.31362	140.95162	1607.8
37.3536	140.91677	1697.7
37.28896	140.83914	1750.7
37.41319	140.92332	1558.3
37.66352	140.78558	1630.8
3.29847	11.79233	1454.9
3.89836	12.53746	1490.3
3.17997	11.84503	1565.6
3.17997	11.84503	1565.6
3.57665	10.11673	2855.9
3.57665	10.11673	2855.9
3.37167	11.45186	1535.6
3.58165	10.69581	2182.9
3.58165	10.69581	2182.9
3.16394	11.83375	1575.3
3.51086	11.50229	1520.7
4.40332	11.27748	1238.5
3.41903	11.30486	1541.2
3.32415	11.47339	1582.4
4.39915	11.28325	1233.6
36.98783	-3.48689	807.5
37.00223	-3.48982	802.0
36.99918	-3.49358	793.6
36.99002	-3.50771	782.8
36.98021	-3.49346	797.9
36.99153	-3.50772	782.8
36.98848	-3.51243	761.9
37.00464	-3.45766	814.4
36.91662	-78.74003	1130.2
36.643	-79.09038	1123.5
36.22798	-78.88881	1167.9
35.64715	-78.40714	1235.4
35.08644	-79.99808	1119.5
34.33221	-80.69967	1069.4
34.04634	-81.18967	1144.2
34.39158	-82.2238	1118.5
34.35469	-82.81718	1191.7
34.75382	-83.40133	1901.3
34.93891	-82.52471	1366.6
35.83306	-81.71303	1200.9
36.20082	-81.00531	1118.0
37.10554	-79.29297	1089.1
37.23417	-80.19192	913.5
36.78878	-80.00875	1128.1
33.01756	-83.72667	1160.8
33.12827	-83.20378	1151.2
33.72214	-83.29382	1161.9
33.65588	-82.1997	1112.1
34.52719	-83.94132	1522.8
34.73638	-83.76725	1816.7
32.91466	-85.19133	1299.6
33.47714	-84.90294	1307.6
40.95671	-76.62297	1061.3
40.96223	-76.87856	1096.8
40.403	-76.57703	1166.9
39.94649	-76.36808	1059.6
40.01032	-76.27722	1081.3
40.1446	-75.98906	1133.6
39.90594	-76.32829	1088.6
39.94482	-76.75311	1036.2
40.94341	-77.77849	976.1
41.37584	-78.15356	1086.8
41.41367	-78.19624	1161.7
41.45853	-78.15289	1183.1
41.59218	-78.18656	1217.0
41.70419	-78.03751	1286.6
41.45884	-78.42987	1303.2
41.44828	-78.35931	1352.8
41.42736	-78.35921	1385.2
41.39581	-78.35693	1362.8
41.59812	-78.10374	1418.7
40.90148	-78.67556	1155.1
41.45251	-77.97604	1311.2
41.45142	-77.95219	1328.9
41.38591	-77.94918	1235.3
41.35832	-77.96893	1350.9
41.24461	-78.2781	1350.5
41.27562	-78.23338	1289.3
41.20362	-78.03875	1242.9
41.20458	-78.03394	1242.9
41.28575	-77.78943	1137.2
41.27433	-77.76776	1256.1
40.21668	-78.26489	1005.8
41.20888	-77.92143	1146.4
41.16361	-77.90483	1435.0
41.20315	-77.79757	1387.7
41.20553	-77.34037	1041.8
41.09769	-77.24607	1336.4
41.08521	-77.27459	1374.6
41.06917	-77.30783	1344.1
41.07473	-77.11886	1399.2
40.94035	-77.22275	1416.5
40.0715	-78.49252	928.7
41.07414	-76.61773	1036.0
41.07542	-76.52207	1151.1
40.85168	-76.71642	1104.2
40.52225	-76.74634	1352.9
40.68604	-76.89766	1113.4
40.62497	-76.95645	1103.8
40.3688	-77.65566	1119.9
40.53027	-77.60977	1105.6
40.53104	-77.60912	1105.6
40.40722	-77.76609	1117.5
40.32647	-78.04844	1118.2
40.33233	-78.11132	989.2
40.44262	-78.30261	1017.1
40.69628	-77.8029	1172.5
40.73785	-77.79014	1354.2
40.81646	-77.4179	1316.1
40.83203	-77.47626	1251.1
40.9855	-77.4854	1169.4
40.98218	-77.49031	1206.1
41.01485	-77.7065	1010.0
39.81209	-76.33004	1149.0
39.81719	-76.33864	1169.2
39.8151	-76.34626	1194.1
39.82881	-76.18838	1201.3
39.8369	-76.33904	1155.3
39.86503	-76.34022	1119.9
39.90079	-76.51987	1221.3
39.74957	-76.43533	1258.1
39.77575	-76.4934	1214.5
39.8058	-76.62022	1230.3
39.81625	-76.64981	1201.5
39.93581	-76.47347	1146.2
40.02588	-76.34593	1087.1
40.0817	-76.7201	1067.3
42.00296	-76.63439	955.8
40.22451	-76.89802	1025.9
42.02869	-77.13168	915.5
41.90925	-77.13127	929.4
41.79061	-77.0147	948.3
41.81512	-76.96518	984.5
41.76535	-76.4409	929.9
41.55551	-75.89729	989.0
40.25743	-76.88307	1003.6
40.32314	-77.16853	1178.9
40.37098	-77.40221	1030.6
40.47849	-77.12878	1077.5
40.89064	-77.7943	1033.7
-22.26705	-44.64203	2057.2
-22.2689	-44.6359	2066.6
-22.24687	-44.63286	2018.6
-22.23443	-44.58531	2297.6
-22.2169	-44.54034	2355.1
-22.31437	-44.60363	2445.8
-22.30608	-44.59613	2432.4
-22.27856	-44.53865	2529.7
-22.25108	-44.49701	2290.9
18.27599	-65.78562	2995.8
18.26883	-65.79574	2862.4
0.10006	30.46216	646.1
0.45879	30.38047	1047.8
0.59094	30.14612	1761.0
0.65547	30.16549	1580.1
0.83511	30.22674	1150.2
0.66107	30.04832	1910.8
0.64153	29.97726	2818.0
0.71231	30.08063	1594.5
0.80677	30.23399	1108.5
0.36516	30.21568	1043.6
0.26097	30.1212	1486.4
0.26593	30.10908	1579.4
0.12277	29.94995	2210.7
0.08209	29.74891	2922.9
0.04048	29.72061	2191.0
0.21384	30.00569	2558.2
0.90128	30.34953	907.4
0.64338	30.3934	1139.6
30.85396	-115.23633	190.1
30.82891	-115.22132	179.2
30.6381	-115.174	153.1
30.6383	-115.1731	153.1
30.6258	-115.1541	147.4
30.81225	-115.20963	174.1
30.92144	-115.25382	204.0
30.93971	-115.25462	205.8
30.96307	-115.24888	201.4
31.03229	-115.29711	226.9
31.0648	-115.36122	248.9
31.07226	-115.3746	249.1
31.14061	-115.42048	251.2
30.59895	-115.22463	198.0
30.61974	-115.21546	183.9
30.61731	-115.20043	178.5
30.6072	-115.17046	166.5
30.6072	-115.17046	166.5
30.90478	-115.25133	203.0
30.86642	-115.30628	248.0
30.86394	-115.30633	248.0
30.86144	-115.29212	238.3
30.84639	-115.27295	214.8
31.0411	-115.3728	277.8
31.34895	-115.26634	175.0
31.34723	-115.26379	175.0
-15.7928	-68.63841	1449.9
-15.7928	-68.63841	1449.9
-15.78282	-68.63671	1436.9
-15.76454	-68.64705	1442.9
-15.71302	-68.67203	1335.4
